onset	duration	correct	trial_type	response_time
10	4	1.0	1_A9	0.9356446112506092
14	4	1.0	1_A4	0.35193136776797473
18	4	1.0	1_B5	0.401296011172235
22	4	1.0	1_B14	0.30117495846934617
26	4	1.0	1_A2	0.26760455407202244
30	4	1.0	1_A13	0.2844650838524103
34	4	1.0	1_B8	0.36787361884489655
38	4	1.0	1_A16	0.3512879686895758
42	4	1.0	1_A10	0.16744763124734166
46	4	1.0	1_B0	0.28439447609707713
50	4	1.0	1_B1	0.15087217558175325
54	4	1.0	foil08	0.5014748338144273
58	4	1.0	1_B12	0.4511484899558127
62	4	1.0	1_B9	0.31781913386657834
66	4	1.0	1_B16	0.3178085614927113
70	4	1.0	1_A7	0.3848175939638168
74	4	1.0	1_A11	0.4013062058947981
78	4	1.0	1_B17	0.3512169832829386
82	4	1.0	1_A0	0.28422418679110706
86	4	1.0	1_A3	0.4680260107852519
90	4	1.0	1_A14	0.6015713436063379
94	4	1.0	1_A12	0.6017635327298194
98	4	1.0	1_A6	0.4682744594756514
102	4	1.0	1_A15	0.5015348691958934
106	4	1.0	1_A5	0.6016630958765745
110	4	1.0	foil06	0.5348877864889799
114	4	1.0	1_A8	0.43516281712800253
118	4	1.0	1_B4	0.4847762866411358
122	4	1.0	foil07	0.5680371874477714
126	4	1.0	1_B10	0.2843631368596107
130	4	1.0	1_B6	0.3680982799269259
134	4	1.0	1_A17	0.25113142328336835
138	4	1.0	1_B7	0.3845967089291662
142	4	1.0	1_B15	0.4014021116308868
146	4	1.0	1_B11	0.33504818310029805
150	4	1.0	1_B13	0.33451617090031505
154	4	1.0	1_B3	0.23428788501769304
158	4	1.0	1_A1	0.3012112062424421
162	4	1.0	1_B2	0.3512554964981973
188	4	1.0	2_B3	0.5848259765189141
192	4	1.0	2_B11	0.3511433550156653
196	4	1.0	2_A15	0.15081704896874726
200	4	1.0	2_B7	0.1842896593734622
204	4	1.0	2_A7	0.1508125178515911
208	4	1.0	2_A10	0.13406564039178193
212	4	1.0	foil10	0.418195809237659
216	4	1.0	foil11	0.434685931308195
220	4	1.0	2_A2	0.3677909285761416
224	4	1.0	2_A16	0.4013617103919387
228	4	1.0	2_B14	0.4012540995609015
232	4	1.0	2_A12	0.3010798080358654
236	4	1.0	2_A14	0.6016091019846499
240	4	1.0	2_A3	0.3177945911884308
244	4	1.0	2_B2	0.4515559005085379
248	4	1.0	2_B16	0.3677063502836973
252	4	1.0	2_B5	0.3178259301930666
256	4	1.0	foil09	0.7018630632665008
260	4	1.0	2_A0	0.3846605201251805
264	4	1.0	2_B13	0.5014933352358639
268	4	1.0	2_A4	0.4181108532939106
272	4	1.0	2_B10	0.2509717061184347
276	4	1.0	2_B1	0.4513059416785836
280	4	1.0	2_A1	0.4681219165213406
284	4	1.0	2_B12	0.4680260110180825
288	4	1.0	2_A13	0.33465927420184016
292	4	1.0	2_B6	0.2510959308128804
296	4	1.0	2_B8	0.36783963651396334
300	4	1.0	2_B9	0.2843423697631806
304	4	1.0	2_B0	0.5682497657835484
308	4	1.0	2_A8	0.6016744233202189
312	4	1.0	2_A9	0.4513769268523902
316	4	1.0	2_B17	0.2677095220424235
320	4	1.0	2_B15	0.31776740518398583
324	4	1.0	2_A6	0.28445035801269114
328	4	1.0	2_A17	0.3177277592476457
332	4	1.0	2_A11	0.017218477092683315
336	4	1.0	2_B4	-0.01599926594644785
340	4	1.0	2_A5	0.4511692570522428
