onset	duration	correct	trial_type	response_time
10	4	1.0	1_A17	0.6685548279201612
14	4	1.0	1_B13	0.4518639708257979
18	4	1.0	1_A13	0.43475497954932507
22	4	1.0	foil31	0.5351370169228176
26	4	1.0	1_B2	0.6518641973816557
30	4	1.0	1_B17	0.4849038978572935
34	4	1.0	1_B6	0.4683133265207289
38	4	1.0	1_A14	0.6019690141256433
42	4	1.0	1_B1	0.40164708778320346
46	4	1.0	1_B10	0.4349128087924328
50	4	1.0	1_A4	0.43474214177695103
54	4	1.0	1_B8	0.5685469742020359
58	4	1.0	1_A5	0.3681582158751553
62	4	1.0	1_B9	0.4179299298557453
66	4	1.0	1_A10	0.7682511765451636
70	4	1.0	1_B7	0.5852024896303192
74	4	1.0	1_B16	0.5017153545923065
78	4	1.0	1_A16	0.5518691814650083
82	4	1.0	1_B12	0.4018007636186667
86	4	1.0	1_A3	0.3682137204159517
90	4	1.0	foil32	0.6353699094470358
94	4	1.0	1_B0	0.7689787768758833
98	4	1.0	1_A8	0.5018973490659846
102	4	1.0	1_A11	0.501787472734577
106	4	1.0	1_A6	0.5852696991933044
110	4	1.0	1_B4	0.7189314280985855
114	4	1.0	1_A0	0.3181104895338649
118	4	1.0	1_A2	0.5185487110866234
122	4	1.0	foil30	0.6186619101499673
126	4	1.0	1_B3	0.4512802292010747
130	4	1.0	1_A7	0.4850432255771011
134	4	1.0	1_B15	0.5353284509474179
138	4	1.0	1_A1	0.434941505023744
142	4	1.0	1_B5	0.7689969008060871
146	4	1.0	1_B14	0.8186496764828917
150	4	1.0	1_A9	0.4682166655547917
154	4	1.0	1_A12	0.5015276963822544
158	4	1.0	1_A15	0.4348724075243808
162	4	1.0	1_B11	0.4684205597877735
188	4	1.0	2_B17	0.4516846194310346
192	4	1.0	2_B12	0.6183575791219482
196	4	1.0	2_B10	0.5514232572313631
200	4	1.0	2_A8	0.5182417369942414
204	4	1.0	2_A10	0.5015318497898988
208	4	1.0	2_A15	0.4350883843726479
212	4	1.0	2_A17	0.3845694358024048
216	4	1.0	2_A13	0.4180405613587936
220	4	1.0	foil33	0.5184105161170011
224	4	1.0	foil34	0.5517068212357117
228	4	1.0	2_B6	0.5180676717427559
232	4	1.0	2_A2	0.5184256193897454
236	4	1.0	2_A6	0.484758151229471
240	4	1.0	2_B0	0.6686926452966873
244	4	1.0	2_B9	0.5181492294213967
248	4	1.0	2_A9	0.4515890912007308
252	4	1.0	2_B1	0.5685179003921803
256	4	1.0	foil35	0.6017726715217577
260	4	1.0	2_A1	0.6687285155931022
264	4	1.0	2_B11	0.5183855957147898
268	4	1.0	2_B7	0.46826575121667696
272	4	1.0	2_B2	0.31790659530088305
276	4	1.0	2_A11	0.635380104140495
280	4	1.0	2_B5	0.5352242383523844
284	4	1.0	2_B15	0.7019825315510388
288	4	1.0	2_B16	0.4010901544825174
292	4	1.0	2_B4	0.40178905859647773
296	4	1.0	2_A3	0.5350962380762212
300	4	1.0	2_B3	0.4353413642529631
304	4	1.0	2_A4	0.5516222428996116
308	4	1.0	2_B14	0.5185449352575233
312	4	1.0	2_B13	0.4515241471090121
316	4	1.0	2_A7	0.4348104840901215
320	4	1.0	2_A5	0.4014971877768403
324	4	1.0	2_A0	0.4013642789359437
328	4	1.0	2_A12	0.4180254580860492
332	4	1.0	2_A14	0.3013299945014296
336	4	1.0	2_A16	0.5181801911530783
340	4	1.0	2_B8	0.7352882762352237
