onset	duration	correct	trial_type	response_time
10	4	1.0	1_A5	1.2529268194921315
14	4	1.0	1_B0	0.6850298177450895
18	4	1.0	1_B1	0.7020896845497191
22	4	1.0	1_A4	0.6682727709412575
26	4	1.0	1_B6	0.7353923334740102
30	4	1.0	1_A10	0.6184796472080052
34	4	1.0	foil01	0.551682538818568
38	4	1.0	1_B16	0.8187958337366581
42	4	1.0	1_A13	0.6684524994343519
46	4	1.0	1_B5	0.5851581199094653
50	4	1.0	1_B15	0.5517580551095307
54	4	1.0	1_A1	0.6016863523982465
58	4	1.0	1_B14	0.5181692000478506
62	4	1.0	1_B17	0.7019311003386974
66	4	1.0	1_A9	0.48533361917361617
70	4	1.0	1_A6	0.6354035846889019
74	4	1.0	1_B4	0.4848099146038294
78	4	0.0	1_A15	n/a
82	4	1.0	foil00	0.3680097474716604
86	4	1.0	1_B9	0.4680819413624704
90	4	1.0	1_B12	0.9354683780111372
94	4	1.0	1_A2	0.6350569655187428
98	4	1.0	1_A14	0.8855000571347773
102	4	1.0	1_B3	0.8352421312592924
106	4	1.0	1_A8	0.7517427252605557
110	4	1.0	1_A0	0.33440994285047054
114	4	1.0	1_A16	0.6184483082033694
118	4	1.0	1_B8	0.33427174808457494
122	4	1.0	1_A11	0.5682749608531594
126	4	0.0	1_A3	1.453296622261405
130	4	1.0	1_A12	0.7352922740392387
134	4	1.0	1_B11	0.5348862232640386
138	4	1.0	1_A7	0.30124699929729104
142	4	1.0	1_A17	0.48488807398825884
146	4	1.0	1_B7	1.46952203521505
150	4	1.0	foil02	0.5516678132116795
154	4	1.0	1_B13	1.2862728899344802
158	4	1.0	1_B2	0.4012376354075968
162	4	1.0	1_B10	0.1843969919718802
188	4	1.0	2_A13	0.6684185168705881
192	4	1.0	2_A7	0.9189729942008853
196	4	1.0	2_B2	0.6517577529884875
200	4	1.0	foil05	0.6351819448173046
204	4	1.0	2_A11	0.6182270455174148
208	4	1.0	2_B11	0.5186238074675202
212	4	1.0	2_B13	0.5850357837043703
216	4	1.0	2_A0	0.6348893195390701
220	4	1.0	2_A14	0.5348933972418308
224	4	1.0	2_A9	0.551765606738627
228	4	1.0	2_B15	0.48511877562850714
232	4	1.0	2_A16	0.43471208307892084
236	4	1.0	2_A12	0.5016496516764164
240	4	1.0	2_A5	0.4680064250715077
244	4	1.0	2_B17	0.30107368947938085
248	4	1.0	2_B9	0.36792026087641716
252	4	1.0	2_B5	0.551498657092452
256	4	1.0	2_B6	0.6021152846515179
260	4	1.0	2_A4	0.6683841566555202
264	4	1.0	2_B16	1.0191882913932204
268	4	1.0	2_A2	1.1526692337356508
272	4	1.0	2_A15	0.6020896090194583
276	4	1.0	2_B8	0.6684785522520542
280	4	1.0	2_B7	0.4013308980502188
284	4	1.0	2_A8	0.5349700464867055
288	4	1.0	2_B10	0.6852805311791599
292	4	1.0	2_A6	0.45162846939638257
296	4	1.0	2_B1	0.5516844266094267
300	4	1.0	2_A10	0.5017878459766507
304	4	1.0	2_B12	0.4682741300202906
308	4	1.0	2_A1	0.6016731369309127
312	4	1.0	2_B4	0.5517044384032488
316	4	1.0	2_B3	0.6023452314548194
320	4	1.0	2_B0	0.4347592806443572
324	4	1.0	2_A17	0.40147513383999467
328	4	1.0	2_B14	0.3841128242202103
332	4	1.0	2_A3	0.5515111167915165
336	4	1.0	foil03	0.6684260684996843
340	4	1.0	foil04	0.5016224659048021
