onset	duration	correct	trial_type	response_time
10	4	1.0	foil07	0.4849360150983557
14	4	1.0	1_A2	0.4515223323833197
18	4	1.0	1_B3	0.5518706134753302
22	4	1.0	1_A12	0.5348613294772804
26	4	1.0	1_A9	0.7188502950593829
30	4	1.0	1_B13	0.4850470239762217
34	4	1.0	1_A10	0.4515230876859278
38	4	1.0	1_B16	0.7687597509939224
42	4	1.0	1_A3	0.5181922463234514
46	4	1.0	1_A15	0.40143616835121065
50	4	1.0	1_B15	0.5684090534923598
54	4	1.0	foil08	0.7685513261239976
58	4	1.0	1_A16	0.7353577734902501
62	4	1.0	1_A5	0.9692486433777958
66	4	1.0	1_A6	0.40122359013184905
70	4	1.0	1_B6	0.7189114632783458
74	4	1.0	1_A7	0.6354033097159117
78	4	1.0	foil06	0.6187795363366604
82	4	1.0	1_A1	0.3848033329704776
86	4	1.0	1_B12	0.3679360195528716
90	4	1.0	1_B10	0.2677542519522831
94	4	1.0	1_A11	0.6351963952183723
98	4	1.0	1_A4	0.4681600764160976
102	4	1.0	1_B1	0.4512584031326696
106	4	1.0	1_B4	0.3005883472505957
110	4	1.0	1_A17	0.4849658439634368
114	4	1.0	1_B14	0.8690630998462439
118	4	1.0	1_B8	0.7352588471258059
122	4	1.0	1_B2	0.9190880957758054
126	4	1.0	1_A0	0.4347852846840397
130	4	1.0	1_B0	0.4015316964359954
134	4	1.0	1_A14	0.20121271582320333
138	4	1.0	1_B17	0.3680632645264268
142	4	1.0	1_A8	0.3011184714268893
146	4	1.0	1_B5	0.4679969612043351
150	4	1.0	1_B11	0.5853137474041432
154	4	1.0	1_A13	0.43492234661243856
158	4	1.0	1_B7	0.4848578557139263
162	4	1.0	1_B9	0.43484078906476503
188	4	1.0	2_B15	0.4682144480757415
192	4	1.0	2_B6	0.4182113519636914
196	4	1.0	2_B9	0.5017636824632064
200	4	1.0	2_B5	0.6518001566873863
204	4	1.0	2_B3	0.451520444592461
208	4	1.0	2_A11	0.38447861303575337
212	4	1.0	foil09	0.4848816433222965
216	4	1.0	2_A7	0.4682612682227045
220	4	1.0	2_A3	0.5181703466223553
224	4	1.0	2_A0	0.25111726310569793
228	4	1.0	2_A17	0.6685583491344005
232	4	1.0	2_B4	0.28471218480262905
236	4	1.0	foil10	0.6015875029843301
240	4	1.0	2_A15	0.4348759041167796
244	4	1.0	2_A8	0.6016777448821813
248	4	1.0	2_B1	0.4012379382038489
252	4	1.0	2_B16	0.2678637504577637
256	4	1.0	2_B7	0.3514636562904343
260	4	1.0	foil11	0.4014618438668549
264	4	1.0	2_A2	0.4014973364537582
268	4	1.0	2_B0	0.6020239869831129
272	4	1.0	2_B13	0.3849562534596771
276	4	1.0	2_A5	0.7688628307078034
280	4	1.0	2_B14	0.4014154013711959
284	4	1.0	2_B10	0.30118492571637034
288	4	1.0	2_B12	0.2343503863085061
292	4	1.0	2_A13	0.35138511937111616
296	4	1.0	2_A4	0.5021507032215595
300	4	1.0	2_A12	0.484720793669112
304	4	1.0	2_A9	0.18420418701134625
308	4	1.0	2_A16	0.484897124231793
312	4	1.0	2_A6	0.4181128031341359
316	4	1.0	2_B8	0.2345029292628169
320	4	1.0	2_A10	0.6852395149180666
324	4	1.0	2_B17	0.7188759705750272
328	4	1.0	2_B11	0.8690445983083919
332	4	1.0	2_A14	0.8191264581400901
336	4	1.0	2_B2	0.7021408106666058
340	4	1.0	2_A1	0.6520380330039188
