onset	duration	correct	trial_type	response_time
10	4	0.0	1_B14	0.801113799912855
14	4	0.0	1_B12	0.6674802000634372
18	4	0.0	1_B9	0.48392769997008145
22	4	0.0	1_A16	0.23481519985944033
26	4	0.0	1_B11	0.2010375999379903
30	4	0.0	1_A1	0.6180089998524636
34	4	0.0	1_A11	0.6344177001155913
38	4	0.0	1_A15	0.5345557001419365
42	4	0.0	1_B17	0.5847162001300603
46	4	0.0	1_A9	0.5512445000931621
50	4	0.0	1_B2	0.4343433999456465
54	4	1.0	foil08	0.5179170998744667
58	4	0.0	1_B6	0.4855494999792427
62	4	0.0	1_B15	0.5345419999212027
66	4	0.0	1_B13	0.8683210001327097
70	4	0.0	1_B16	0.5506266998127103
74	4	0.0	1_A13	0.6679607999976724
78	4	0.0	1_B0	0.5682628001086414
82	4	0.0	1_B5	0.6521191999781877
86	4	0.0	1_B8	0.8515683000441641
90	4	0.0	1_A2	0.8856518999673426
94	4	0.0	1_A7	0.5012451000511646
98	4	0.0	1_A17	0.6178538999520242
102	4	1.0	foil06	0.33481779997237027
106	4	0.0	1_A14	0.5845993999391794
110	4	0.0	1_A10	0.4345445998478681
114	4	0.0	1_B3	0.383477000053972
118	4	0.0	1_B1	0.4179420000873506
122	4	0.0	1_B4	0.5183294999878854
126	4	1.0	foil07	0.8010713998228312
130	4	0.0	1_A3	0.5177573999390006
134	4	0.0	1_B7	-0.06647219997830689
138	4	0.0	1_A5	0.6848556001204997
142	4	0.0	1_B10	0.5348041001707315
146	4	0.0	1_A0	0.5178638000506908
150	4	1.0	1_A12	0.9355816999450326
154	4	0.0	1_A8	0.6845836997963488
158	4	0.0	1_A6	1.052125999936834
162	4	0.0	1_A4	0.5847685998305678
188	4	0.0	2_A17	0.6348433000966907
192	4	0.0	2_A2	0.3687104000709951
196	4	0.0	2_A11	0.0673895999789238
200	4	0.0	2_B6	0.5187609000131488
204	4	0.0	2_B0	0.618421700084582
208	4	0.0	2_B15	0.6021171000320464
212	4	0.0	2_B3	0.4674602998420596
216	4	0.0	2_A6	0.4847754999063909
220	4	0.0	2_A10	0.4010749999433756
224	4	1.0	foil11	0.5182912000454962
228	4	0.0	2_A1	0.18383160000666976
232	4	0.0	2_B7	0.033705699956044555
236	4	0.0	2_B16	0.6512130000628531
240	4	0.0	2_B2	n/a
244	4	0.0	2_A16	0.6678272001445293
248	4	0.0	2_A3	0.5339790999423712
252	4	0.0	2_B5	0.5018324998673052
256	4	0.0	2_A7	0.5176852999720722
260	4	0.0	2_B14	n/a
264	4	0.0	2_A14	0.4856243999674916
268	4	0.0	2_B11	0.6849884998518974
272	4	0.0	2_B8	0.6012436000164598
276	4	0.0	2_A4	0.48490789998322725
280	4	0.0	2_B9	1.2029903000220656
284	4	1.0	2_A15	0.6849309999961406
288	4	1.0	2_B17	0.7516316999681294
292	4	0.0	2_A8	0.5844509999733418
296	4	0.0	2_A5	0.5846806999761611
300	4	0.0	2_B1	0.5009517001453787
304	4	0.0	2_A12	0.6347099998965859
308	4	0.0	2_B12	0.4845666999462992
312	4	1.0	2_B13	0.5846881999168545
316	4	0.0	2_B10	0.35090339998714626
320	4	0.0	2_A13	0.4839810999110341
324	4	0.0	foil09	n/a
328	4	0.0	2_A9	0.5342782000079751
332	4	1.0	2_A0	0.5346894001122564
336	4	0.0	2_B4	0.6019560000859201
340	4	1.0	foil10	0.6347342999652028
