onset	duration	correct	trial_type	response_time
10	4	0.0	1_B3	n/a
14	4	1.0	1_A16	0.668582386802882
18	4	1.0	1_B12	1.002373096998781
22	4	1.0	1_B14	0.75204818835482
26	4	1.0	1_B8	0.5350889847613871
30	4	1.0	1_A5	0.4179474846459925
34	4	1.0	1_A17	0.5016069845296443
38	4	1.0	foil02	0.9187672128900886
42	4	0.0	1_B5	n/a
46	4	1.0	1_B16	0.6845166850835085
50	4	1.0	1_B7	0.6015009600669146
54	4	1.0	1_A4	0.46809326857328415
58	4	1.0	1_A0	0.6851019351743162
62	4	1.0	1_A1	0.6348126707598567
66	4	1.0	1_A7	0.8358043492771685
70	4	1.0	1_A2	0.5681994440965354
74	4	1.0	1_B2	0.5349243595264852
78	4	1.0	1_A15	0.5180653650313616
82	4	1.0	1_A3	0.7519817338325083
86	4	1.0	1_A14	0.6182704675011337
90	4	1.0	1_B15	0.6184747386723757
94	4	1.0	1_B11	0.4516930356621742
98	4	1.0	1_B4	0.4348219595849514
102	4	0.0	1_A8	0.7687436896376312
106	4	1.0	foil00	0.5681707481853664
110	4	1.0	1_A13	0.7021912541240454
114	4	1.0	1_B17	1.1860621240921319
118	4	1.0	foil01	0.46807023603469133
122	4	1.0	1_A9	0.46832359256222844
126	4	1.0	1_B9	1.2028252128511667
130	4	0.0	1_B1	1.085895157419145
134	4	1.0	1_B6	0.8189600817859173
138	4	1.0	1_A10	0.9356348910368979
142	4	1.0	1_B13	0.718685504514724
146	4	1.0	1_A11	0.4346762131899595
150	4	1.0	1_B10	0.6019079927355051
154	4	1.0	1_A6	1.2196672153659165
158	4	1.0	1_A12	0.40128634311258793
162	4	1.0	1_B0	0.468043050263077
188	4	1.0	2_A17	0.9691248200833797
192	4	1.0	2_A11	1.2533168611116707
196	4	1.0	foil03	0.6183225736021996
200	4	1.0	2_B12	1.1693787053227425
204	4	1.0	2_B11	0.4346520476974547
208	4	1.0	2_B4	0.4179769358597696
212	4	1.0	2_B13	0.40129918046295643
216	4	1.0	2_B7	0.3010714240372181
220	4	1.0	2_A14	0.46809402387589216
224	4	1.0	2_B1	1.2354946578852832
228	4	1.0	2_B5	0.8020557779818773
232	4	1.0	2_A3	1.0023417575284839
236	4	1.0	2_B15	0.4846335840411484
240	4	1.0	2_A2	0.5014865365810692
244	4	1.0	2_B10	1.0859378245659173
248	4	1.0	2_A1	0.5682647656649351
252	4	1.0	2_A12	0.6183629743754864
256	4	1.0	2_B16	0.38476339634507895
260	4	1.0	2_A5	0.5682783587835729
264	4	1.0	2_B8	0.4009827678091824
268	4	1.0	foil05	0.5015103244222701
272	4	1.0	2_A7	0.4513592543080449
276	4	1.0	2_B0	0.6517762546427548
280	4	1.0	2_A13	0.3513992023654282
284	4	1.0	2_B14	0.48484842758625746
288	4	1.0	2_A6	0.7355822566896677
292	4	1.0	2_A0	0.5684765889309347
296	4	1.0	foil04	0.48482690565288067
300	4	1.0	2_A8	0.8688317416235805
304	4	1.0	2_A4	0.35119983926415443
308	4	1.0	2_A9	0.6851238352246583
312	4	0.0	2_A10	n/a
316	4	1.0	2_A15	0.3846240686252713
320	4	1.0	2_A16	1.169331507757306
324	4	1.0	2_B9	0.38493179762735963
328	4	1.0	2_B2	0.5348899993114173
332	4	1.0	2_B6	0.5515756835229695
336	4	1.0	2_B17	0.8355491049587727
340	4	1.0	2_B3	0.5682674087584019
