onset	duration	correct	trial_type	response_time
10	4	0.0	1_A9	1.2024939999682829
14	4	1.0	foil14	0.36803949996829033
18	4	1.0	1_A15	0.5348633000394329
22	4	1.0	1_A16	0.40141739998944104
26	4	1.0	1_A12	0.31776150001678616
30	4	1.0	1_A13	0.5182599000399932
34	4	1.0	1_B17	0.4181259999750182
38	4	1.0	1_A8	0.43384849990252405
42	4	1.0	1_B4	0.3016686000628397
46	4	1.0	1_B10	0.35142500000074506
50	4	1.0	1_A2	0.384770100004971
54	4	1.0	1_A7	0.43494860001374036
58	4	1.0	1_B16	0.31782409991137683
62	4	1.0	1_B2	0.4517982000252232
66	4	1.0	1_B1	0.31760370009578764
70	4	1.0	1_A17	0.8360262999776751
74	4	1.0	1_B9	0.5351553000509739
78	4	1.0	foil12	0.41842759994324297
82	4	1.0	1_B0	0.7185645999852568
86	4	1.0	1_B11	0.7520483999978751
90	4	1.0	foil13	0.667800800059922
94	4	1.0	1_B13	0.31792289996519685
98	4	1.0	1_A1	0.5847749999957159
102	4	1.0	1_A6	0.9859183999942616
106	4	1.0	1_B8	0.4350462999427691
110	4	1.0	1_B15	0.5185512999305502
114	4	1.0	1_A4	0.41874810005538166
118	4	1.0	1_B12	0.6684491999913007
122	4	1.0	1_A5	0.41817610000725836
126	4	1.0	1_A11	0.8690597999375314
130	4	1.0	1_A3	0.35099990002345294
134	4	1.0	1_A14	0.2511213000398129
138	4	1.0	1_A10	0.6016355000901967
142	4	1.0	1_B7	0.46850349998567253
146	4	1.0	1_A0	0.31780990003608167
150	4	0.0	1_B14	n/a
154	4	1.0	1_B5	0.2512454999377951
158	4	1.0	1_B3	0.2511911999899894
162	4	1.0	1_B6	0.43485730001702905
188	4	1.0	2_B10	0.46774490003008395
192	4	1.0	2_A10	0.2839458000380546
196	4	1.0	2_B13	0.4178633000701666
200	4	1.0	2_B17	1.1863186000846326
204	4	1.0	2_A9	0.25117439997848123
208	4	1.0	2_A3	0.2178094000555575
212	4	1.0	2_B4	0.568458899972029
216	4	1.0	2_A14	0.23450039990711957
220	4	1.0	2_A2	0.28442709997761995
224	4	1.0	foil15	0.4674685999052599
228	4	1.0	2_A4	0.3680156000191346
232	4	1.0	2_B3	0.4850152999861166
236	4	1.0	2_B7	0.5016708999173716
240	4	1.0	2_A15	0.3346663999836892
244	4	1.0	2_A5	0.43490610003937036
248	4	1.0	2_B2	0.5183451999910176
252	4	1.0	2_B9	0.668825100059621
256	4	1.0	2_B6	0.7355946999741718
260	4	1.0	2_B14	0.6517204999690875
264	4	1.0	2_A7	0.9186199000105262
268	4	1.0	2_B16	0.5180436000227928
272	4	1.0	2_A1	0.6019428999861702
276	4	1.0	foil16	0.5842195000732318
280	4	1.0	2_A16	0.41841209994163364
284	4	1.0	2_B1	0.48508510005194694
288	4	1.0	2_B11	0.4849392999894917
292	4	1.0	2_B8	0.2513046000385657
296	4	1.0	2_A12	0.4007877999683842
300	4	1.0	2_A0	0.4681627999525517
304	4	1.0	2_A8	0.351254100096412
308	4	1.0	2_B0	0.5183624000055715
312	4	1.0	2_A6	0.5344980000518262
316	4	1.0	2_A13	0.23446680000051856
320	4	1.0	foil17	0.401513300021179
324	4	1.0	2_B5	0.41129199997521937
328	4	1.0	2_B12	0.21742730005644262
332	4	1.0	2_A17	0.4348840001039207
336	4	1.0	2_A11	0.43497699999716133
340	4	1.0	2_B15	0.7687526000663638
