onset	duration	correct	trial_type	response_time
10	4	1.0	1_B11	0.35128839989192784
14	4	1.0	1_B1	0.5347276998218149
18	4	1.0	1_A12	0.434754200046882
22	4	1.0	1_B8	0.4677741001360118
26	4	1.0	1_B0	0.33449080004356796
30	4	1.0	1_A14	0.40119539992883796
34	4	1.0	1_A7	0.5849837998393923
38	4	1.0	1_B4	0.4513496998697519
42	4	1.0	1_B16	0.5182590000331402
46	4	1.0	1_A6	0.7018524999730289
50	4	1.0	1_A15	0.5179043000098318
54	4	1.0	1_A0	0.6186881000176072
58	4	1.0	foil02	0.6684269998222591
62	4	1.0	1_A8	0.6021288000047207
66	4	1.0	1_A17	0.5347337999846786
70	4	1.0	1_A11	0.5178298000246286
74	4	1.0	1_B6	0.5849928001407534
78	4	1.0	1_A13	0.5180651999544352
82	4	1.0	1_B5	0.6014436001423746
86	4	1.0	1_B10	0.5514441998675466
90	4	1.0	1_B7	0.5684535999316722
94	4	1.0	1_B14	0.4848595999646932
98	4	1.0	1_A1	0.4347820000257343
102	4	1.0	1_A9	0.468076900113374
106	4	1.0	1_B15	0.4346551999915391
110	4	1.0	foil01	0.468173700151965
114	4	1.0	1_B9	0.4348397001158446
118	4	1.0	1_A2	0.6014946999493986
122	4	1.0	1_A10	0.6520644999109209
126	4	1.0	1_B17	0.4344443001318723
130	4	1.0	1_B12	0.6352449001278728
134	4	1.0	foil00	0.4848173998761922
138	4	1.0	1_B13	0.5181646000128239
142	4	1.0	1_A16	0.6351989000104368
146	4	1.0	1_B3	0.5685195999685675
150	4	1.0	1_A4	0.4674356000032276
154	4	1.0	1_B2	0.4347836000379175
158	4	1.0	1_A3	0.5520194000564516
162	4	1.0	1_A5	0.4346883001271635
188	4	1.0	2_B17	1.3860171001870183
192	4	1.0	2_A17	0.7521693999879062
196	4	1.0	2_A11	0.6016814999748021
200	4	1.0	2_A1	0.5516339999157935
204	4	1.0	2_A4	0.7188641000539064
208	4	1.0	2_A8	0.5515763000585139
212	4	1.0	foil05	0.5849824999459088
216	4	1.0	2_B16	0.451458299998194
220	4	1.0	2_A9	0.4512799999210984
224	4	1.0	2_A15	0.5351589000783861
228	4	1.0	2_B6	0.3680186998099089
232	4	1.0	2_A10	0.4015806000679731
236	4	1.0	2_B14	0.468115899944678
240	4	1.0	2_A13	0.3680855000857264
244	4	1.0	2_A16	0.585347699932754
248	4	1.0	2_A5	0.4841918998863548
252	4	1.0	2_B11	0.701694400049746
256	4	1.0	2_A6	0.4848774999845773
260	4	1.0	foil04	0.5183374998159707
264	4	1.0	2_B5	0.5180659000761807
268	4	1.0	2_A12	0.4013798998203129
272	4	1.0	2_B1	0.434305900009349
276	4	1.0	2_A14	0.501117599895224
280	4	1.0	2_B8	0.400908200070262
284	4	1.0	foil03	0.5515580999199301
288	4	1.0	2_B3	0.5517495998647064
292	4	1.0	2_B12	0.5343321999534965
296	4	1.0	2_B4	0.4682489999104291
300	4	1.0	2_B15	0.5183049999177456
304	4	1.0	2_B13	0.5849415999837221
308	4	1.0	2_B2	0.5008910000324249
312	4	1.0	2_B0	0.5682490998879075
316	4	1.0	2_A7	0.7862251000478864
320	4	1.0	2_B9	0.5181897000875324
324	4	1.0	2_A3	0.6516650000121444
328	4	1.0	2_B10	0.5350025000516325
332	4	1.0	2_B7	0.5347941000945866
336	4	1.0	2_A2	0.6348484999034554
340	4	1.0	2_A0	0.5013484000228345
