onset	duration	correct	trial_type	response_time
10	4	1.0	1_B1	1.0693613660114352
14	4	1.0	1_B15	0.7855381708650384
18	4	1.0	1_B7	0.501187116606161
22	4	1.0	1_A15	1.0359351979277562
26	4	1.0	1_B11	0.5850272274110466
30	4	1.0	1_A16	0.5351166009786539
34	4	1.0	1_A9	0.5516086109855678
38	4	1.0	1_A7	0.4514456467295531
42	4	1.0	1_B9	0.3853220431483351
46	4	1.0	1_B16	0.5008778772607911
50	4	1.0	1_A6	0.48492203315254295
54	4	1.0	1_B13	0.5516040799848271
58	4	1.0	1_A4	0.4681547661602963
62	4	1.0	1_A14	0.5013740195136052
66	4	1.0	1_B4	0.4520093761093449
70	4	1.0	1_B17	0.5849781418219209
74	4	1.0	foil02	0.634716968605062
78	4	1.0	1_A17	0.5517845640133601
82	4	1.0	1_A10	0.5684634768986143
86	4	1.0	1_A3	0.4177763161424082
90	4	1.0	1_B12	0.5348251079558395
94	4	1.0	1_A12	0.4512319355271757
98	4	1.0	1_B5	0.5349100638413802
102	4	1.0	foil01	0.6685411077050958
106	4	1.0	1_B0	0.43466214372892864
110	4	1.0	1_B2	0.3512090540898498
114	4	1.0	1_A2	0.418000222009141
118	4	1.0	1_A5	0.26798666681861505
122	4	1.0	1_B14	0.3346143419330474
126	4	1.0	1_B10	0.5016050994454417
130	4	1.0	foil00	0.5187220070220064
134	4	1.0	1_B8	0.4012661822198425
138	4	1.0	1_B3	0.3013697905989829
142	4	1.0	1_B6	0.4182380984420888
146	4	1.0	1_A8	0.23450310635962526
150	4	1.0	1_A0	0.4181455909274519
154	4	1.0	1_A1	0.3845933105912991
158	4	1.0	1_A13	0.6856716081965715
162	4	1.0	1_A11	0.6016755561868194
188	4	1.0	2_A11	0.4347274653846398
192	4	1.0	2_B4	0.4847947881789878
196	4	1.0	2_B12	0.26772613552748226
200	4	1.0	2_B3	0.4516555821173824
204	4	1.0	2_B13	0.3513997328118421
208	4	1.0	2_B5	0.41794547269819293
212	4	1.0	2_A17	0.4015184067247901
216	4	1.0	2_A5	0.2508837297791615
220	4	1.0	2_B15	0.25088184187188745
224	4	1.0	2_A7	0.5348791021388024
228	4	1.0	2_B10	0.5184497706941329
232	4	1.0	2_B1	0.3679604626668152
236	4	1.0	2_B11	0.6183386106567923
240	4	1.0	2_A2	0.36795819719554856
244	4	1.0	2_A3	0.40129148020059796
248	4	1.0	2_A6	0.401478005485842
252	4	1.0	2_A15	0.4185050486412365
256	4	1.0	foil03	0.4015946782019455
260	4	1.0	2_B17	0.3677954594895709
264	4	1.0	2_A4	0.2509841664868873
268	4	1.0	2_B6	0.25103476241929457
272	4	1.0	2_B8	0.3344708608929068
276	4	1.0	2_A13	0.3847356588812545
280	4	1.0	2_A14	0.2843914554978255
284	4	1.0	2_A1	0.3678434123867192
288	4	1.0	2_A8	0.3178399008756969
292	4	1.0	2_A16	0.31790106909465976
296	4	1.0	2_B7	0.5016375714913011
300	4	1.0	foil05	0.7685522841056809
304	4	1.0	2_A9	0.5518593251763377
308	4	1.0	2_B0	0.401061532960739
312	4	1.0	2_B16	0.4012371084245388
316	4	1.0	2_A0	0.4345375417906325
320	4	1.0	2_B2	0.33450635356712155
324	4	1.0	2_B9	0.28429215151118115
328	4	1.0	2_B14	0.2674350200977642
332	4	1.0	2_A12	0.3178580247913487
336	4	1.0	foil04	0.5181933927815408
340	4	1.0	2_A10	0.28441826376365503
