onset	duration	correct	trial_type	response_time
10	4	1.0	1_B8	0.5683343439886812
14	4	1.0	foil08	0.5678967268904671
18	4	1.0	1_A12	0.43473954798537306
22	4	1.0	1_A8	0.5517317025805824
26	4	1.0	1_B5	0.4681241820799187
30	4	1.0	1_B9	0.4683771617419552
34	4	1.0	1_A9	0.4513908974186052
38	4	1.0	1_B0	0.5683230165450368
42	4	1.0	1_A1	0.4848163103160914
46	4	1.0	1_B6	0.5342821456142701
50	4	1.0	1_B16	0.3512502105149906
54	4	1.0	1_B17	0.4848117793444544
58	4	1.0	1_A5	0.5348889192682691
62	4	1.0	1_A11	0.3345392031769734
66	4	1.0	1_B14	0.5515984162921086
70	4	1.0	1_A0	0.4179062041803263
74	4	1.0	1_A10	0.4513546495581977
78	4	1.0	1_A3	0.4667830121470615
82	4	1.0	1_B10	0.4515596763812937
86	4	1.0	1_B2	0.5014310343249235
90	4	1.0	1_B7	0.4514177057135385
94	4	1.0	1_A4	0.4514279004069977
98	4	1.0	1_A7	0.4348233710916247
102	4	1.0	foil06	0.4351050469849724
106	4	1.0	1_B3	0.4178937439864967
110	4	1.0	1_A14	0.4013209315307904
114	4	1.0	1_B12	0.40130582827259786
118	4	1.0	1_B15	0.38468393019866204
122	4	1.0	foil07	0.5349338514788542
126	4	1.0	1_A2	0.6686494736059103
130	4	1.0	1_A16	0.5349916214763653
134	4	1.0	1_B1	0.5180427377054002
138	4	1.0	1_B11	0.417995691037504
142	4	1.0	1_A13	0.3513374318717979
146	4	1.0	1_A6	0.4182981339108665
150	4	1.0	1_B4	0.5016281319258269
154	4	1.0	1_A15	0.5359623838157859
158	4	1.0	1_B13	0.4346832883311436
162	4	1.0	1_A17	0.5349897335690912
188	4	1.0	2_B17	0.4015455925837159
192	4	1.0	2_B7	0.3722086334601045
196	4	1.0	2_A8	0.3179207033244893
200	4	1.0	2_A5	0.435014049813617
204	4	1.0	2_B16	0.451299145061057
208	4	1.0	2_B10	0.3678698430885561
212	4	1.0	2_B6	0.4182845409668517
216	4	1.0	2_A11	0.451483027311042
220	4	1.0	2_A4	0.5349629252741579
224	4	1.0	2_B3	0.5185902310477104
228	4	1.0	2_B1	0.6508702878782061
232	4	1.0	2_B15	0.3846427738317289
236	4	1.0	2_B0	0.6016532788635232
240	4	1.0	2_A10	0.5849989087728318
244	4	1.0	2_B11	0.5682614707329776
248	4	1.0	2_A13	0.5183621717442293
252	4	1.0	2_A9	0.5013657126983162
256	4	1.0	2_A14	0.5012679190840572
260	4	1.0	2_B9	0.9690715343458578
264	4	1.0	2_B12	0.3678539846441709
268	4	1.0	2_B8	0.4680743412754964
272	4	1.0	2_A7	0.3845740539545659
276	4	1.0	2_A6	0.4681238044868224
280	4	1.0	2_A3	0.5513911239686422
284	4	1.0	2_A0	0.5851099177671131
288	4	1.0	2_B14	0.4847660919476766
292	4	1.0	foil11	0.9022558236320036
296	4	1.0	2_A16	0.6183597552299034
300	4	1.0	2_A17	0.4849703636427876
304	4	1.0	2_A15	0.4520592168846633
308	4	1.0	2_A2	0.4345601966779213
312	4	1.0	2_B5	0.4849979270657059
316	4	1.0	2_B13	0.5016828812949825
320	4	1.0	2_B4	0.4348754773673136
324	4	1.0	2_A1	0.4678995209978893
328	4	1.0	foil09	0.4848072483437136
332	4	1.0	foil10	0.5351098045066465
336	4	1.0	2_B2	0.4684322886459995
340	4	1.0	2_A12	0.41802551998989657
