onset	duration	correct	trial_type	response_time
10	4	1.0	1_A5	1.1028352539287882
14	4	1.0	1_A12	0.7519762576557696
18	4	1.0	1_A9	0.7354559664381668
22	4	1.0	1_A6	0.4013781697722152
26	4	1.0	1_B2	0.7353970638941973
30	4	1.0	1_B7	0.4520264759194106
34	4	0.0	1_A7	0.5688197581330314
38	4	1.0	1_A13	0.735562821966596
42	4	1.0	1_A4	0.7523255199193954
46	4	1.0	1_A1	0.735239990404807
50	4	1.0	1_B11	0.8689379409188405
54	4	1.0	foil02	0.7186721239704639
58	4	1.0	1_B15	0.6520936853485182
62	4	0.0	1_B12	0.6686309677315876
66	4	1.0	1_B5	0.5516054733889177
70	4	1.0	1_A2	0.7018354200990871
74	4	1.0	1_A0	0.7689908021129668
78	4	1.0	1_B3	0.7853173944167793
82	4	1.0	foil00	0.6852445213589817
86	4	1.0	1_B9	0.6521786409430206
90	4	0.0	1_A16	0.6184784250799567
94	4	1.0	1_A11	0.6352211113553494
98	4	1.0	1_B10	0.8020914199296385
102	4	0.0	1_A14	0.6352060080971569
106	4	0.0	foil01	0.7186830738792196
110	4	1.0	1_B4	0.5517308302223682
114	4	1.0	1_B17	1.0864255939377472
118	4	0.0	1_A15	0.5850342088378966
122	4	1.0	1_B1	0.7353166391840205
126	4	1.0	1_A10	0.8856198365101591
130	4	1.0	1_B8	1.035829016356729
134	4	1.0	1_B13	0.9681782482657582
138	4	0.0	1_B14	0.7184701182413846
142	4	1.0	1_A17	1.0362300070701167
146	4	1.0	1_B0	0.7520544169237837
150	4	0.0	1_B6	0.8352448989171535
154	4	0.0	1_B16	0.6186887375079095
158	4	1.0	1_A3	0.7189235928235576
162	4	1.0	1_A8	0.7187348023289815
188	4	1.0	2_A1	0.5852271525654942
192	4	1.0	2_A3	0.5517236561281607
196	4	1.0	2_A8	0.6351437071571127
200	4	0.0	2_A5	0.6850568637019023
204	4	1.0	2_B6	1.0525569770252332
208	4	1.0	foil03	0.6854446390643716
212	4	0.0	2_B7	0.6848484390648082
216	4	0.0	2_A14	1.1195484889904035
220	4	1.0	2_A12	0.9691146486438812
224	4	1.0	2_B10	0.5684134812327102
228	4	1.0	2_B11	0.7521597619634122
232	4	1.0	2_A4	0.6184180120471865
236	4	1.0	2_B1	0.6184712509857491
240	4	1.0	2_A0	0.7353808279149234
244	4	1.0	2_A17	0.952545649604872
248	4	1.0	2_A9	0.7687808672199026
252	4	1.0	2_A11	0.6184119709068909
256	4	1.0	foil05	0.6017791605554521
260	4	1.0	2_B2	0.8855420550098643
264	4	1.0	2_B13	0.6519649303518236
268	4	1.0	2_B14	1.1024346407502892
272	4	0.0	2_B16	1.0527884339680895
276	4	1.0	2_B0	0.5350006042281166
280	4	0.0	2_B12	1.0359657005174083
284	4	1.0	2_A10	0.7352078959811479
288	4	0.0	2_A7	1.1360317771323023
292	4	1.0	2_B3	0.7901104046031833
296	4	1.0	2_B8	0.7855643321527168
300	4	1.0	2_B17	0.7687053511617705
304	4	1.0	2_B5	0.6186815635301173
308	4	0.0	2_A6	1.002270393189974
312	4	1.0	2_B15	0.6851282264105976
316	4	1.0	2_B9	0.7184855990344658
320	4	1.0	2_A13	0.6518282460747287
324	4	0.0	2_A16	0.6351652293233201
328	4	1.0	2_B4	0.5348484391579404
332	4	1.0	foil04	0.6178603252628818
336	4	0.0	2_A2	1.0198535742238164
340	4	0.0	2_A15	1.0860166739439592
