onset	duration	correct	trial_type	response_time
10	4	1.0	1_B8	0.9015067999716848
14	4	1.0	1_B13	0.4862023999448866
18	4	1.0	1_B0	0.20093789999373254
22	4	1.0	1_B2	0.3343164999969304
26	4	1.0	1_A13	0.4523980000521988
30	4	1.0	1_A8	0.4849679002072662
34	4	1.0	1_A14	0.3843044000677765
38	4	1.0	1_A3	0.4344985999632627
42	4	1.0	1_B4	0.4343721999321133
46	4	1.0	1_A11	0.6026732998434454
50	4	1.0	1_B9	0.4689088999293745
54	4	1.0	1_B1	0.40178640000522137
58	4	1.0	1_B14	0.5184535000007601
62	4	1.0	1_A10	0.3850375998299569
66	4	1.0	1_A7	0.4181583002209664
70	4	1.0	1_B7	0.4510063999332488
74	4	1.0	1_B10	0.3509275000542402
78	4	1.0	1_A16	0.6350769000127912
82	4	1.0	1_A2	0.20023799990303812
86	4	1.0	1_A0	0.3004275001585484
90	4	1.0	1_A1	0.3856534000951797
94	4	1.0	1_A12	0.4690306000411511
98	4	1.0	1_B15	0.36811459995806217
102	4	1.0	1_A9	0.10150369978509843
106	4	1.0	1_B5	0.5677636999171227
110	4	1.0	1_B6	0.2850002001505345
114	4	1.0	1_A5	0.6513016999233514
118	4	1.0	1_A15	0.16737299994565547
122	4	1.0	1_B11	0.3172009000554681
126	4	1.0	1_A4	0.4191291998140514
130	4	1.0	foil00	0.7853564000688493
134	4	1.0	1_B12	0.4017376000992954
138	4	1.0	foil02	0.4012414000462741
142	4	1.0	1_A6	0.4845416999887675
146	4	1.0	1_A17	0.4679554998874664
150	4	1.0	foil01	0.4006221001036465
154	4	1.0	1_B16	0.4179120000917465
158	4	1.0	1_B17	0.4007343000266701
162	4	1.0	1_B3	0.4342955998145044
188	4	1.0	2_B17	0.4186658998951316
192	4	1.0	2_A17	0.3687809999100864
196	4	1.0	2_A6	0.3684948000591248
200	4	1.0	2_B12	0.3342877000104636
204	4	1.0	2_A5	0.2506860999856144
208	4	1.0	2_B15	0.31748849991708994
212	4	1.0	2_A0	0.2841964000836015
216	4	1.0	2_B9	0.13355579995550215
220	4	1.0	2_A1	0.1671913000755012
224	4	1.0	foil04	0.467899699928239
228	4	1.0	2_A4	0.3342273999005556
232	4	1.0	2_A9	0.3339711998123676
236	4	1.0	2_A2	0.2667871001176536
240	4	1.0	2_A13	0.28545300010591745
244	4	1.0	2_B4	0.3010006998665631
248	4	1.0	2_A12	0.3845905000343919
252	4	1.0	2_B10	0.3008639998733997
256	4	1.0	2_A14	0.3335551999043673
260	4	1.0	2_B13	0.3344678001012653
264	4	0.0	foil05	0.21747329994104805
268	4	1.0	2_B3	0.35092170001007617
272	4	1.0	2_B14	0.30008319998160005
276	4	1.0	2_A11	0.41959029994905
280	4	1.0	2_A10	0.3173464999999851
284	4	1.0	2_A16	0.3343687998130917
288	4	1.0	2_A8	0.30179559998214245
292	4	1.0	2_A15	0.584410100011155
296	4	1.0	2_B7	0.3845736000221223
300	4	1.0	foil03	0.3675009000580758
304	4	1.0	2_B6	0.3175692998338491
308	4	1.0	2_B5	0.7180089999455959
312	4	1.0	2_B0	0.3515375000424683
316	4	1.0	2_B8	0.3352381000295281
320	4	1.0	2_B11	0.3503832998685539
324	4	1.0	2_B2	0.3015741999261081
328	4	1.0	2_B1	0.351059400010854
332	4	1.0	2_A7	0.3510650000534952
336	4	1.0	2_A3	0.31755049992352724
340	4	1.0	2_B16	0.3340012000408024
