onset	duration	correct	trial_type	response_time
10	4	1.0	foil01	0.4336257000104524
14	4	1.0	1_A17	0.6686116000055335
18	4	1.0	1_B4	0.6337026999681257
22	4	0.0	1_B9	1.1025147000327706
26	4	1.0	1_B13	0.9523256000247784
30	4	1.0	1_B15	0.33430869999574503
34	4	1.0	1_B0	0.33468339999672025
38	4	1.0	1_B1	0.38461350003490224
42	4	1.0	1_B5	0.3344165000016801
46	4	1.0	1_A9	0.3851667999988422
50	4	1.0	1_A16	0.3847362999804318
54	4	1.0	1_A5	0.3346881000325084
58	4	1.0	1_A6	0.384815700002946
62	4	1.0	1_B2	0.3160769999958575
66	4	1.0	1_B11	0.2844901999924332
70	4	1.0	1_A8	0.4346637999988161
74	4	1.0	1_A4	0.3677665999857709
78	4	1.0	1_A11	0.31739709997782484
82	4	1.0	1_B3	0.6185906000318937
86	4	1.0	1_B17	0.35099099995568395
90	4	0.0	1_A15	1.0860324000241235
94	4	1.0	1_A12	0.40110710001317773
98	4	1.0	1_B6	0.4515328000416048
102	4	1.0	1_A0	0.7184094999684021
106	4	1.0	1_B7	0.4013243999797851
110	4	1.0	1_A10	0.33382140001049265
114	4	1.0	1_B12	0.034280399966519326
118	4	1.0	1_B10	0.6184447000268847
122	4	1.0	1_A7	0.2176836999715306
126	4	1.0	1_A2	0.5349290000158362
130	4	1.0	1_A13	0.36802480003098026
134	4	1.0	foil02	0.4172115999972448
138	4	1.0	1_B16	0.4344404999865219
142	4	1.0	1_A14	0.5016725999885239
146	4	1.0	foil00	0.5844658000278287
150	4	0.0	1_B8	0.9856928999652156
154	4	1.0	1_B14	0.485331200005021
158	4	1.0	1_A1	0.3844350000144914
162	4	1.0	1_A3	0.5015527000068687
188	4	1.0	2_A16	0.5682352000148967
192	4	1.0	2_A0	0.7018404999980703
196	4	1.0	foil04	0.44887399999424815
200	4	1.0	2_A12	0.3678543000132777
204	4	1.0	2_B0	0.4181276999879629
208	4	1.0	2_B16	0.4005267000175081
212	4	1.0	2_B2	0.3846815000288189
216	4	1.0	foil05	0.3342586000217125
220	4	1.0	2_B9	0.4348796999547631
224	4	1.0	2_B11	0.5348290000110865
228	4	1.0	2_A4	0.4514868000405841
232	4	1.0	2_A13	0.3514075000421144
236	4	1.0	2_B12	0.5662216999917291
240	4	1.0	2_B10	0.26831439998932183
244	4	1.0	2_A1	0.3679775999626145
248	4	1.0	2_B7	0.2677537999697961
252	4	1.0	2_A14	0.2676882999949157
256	4	1.0	2_B1	0.4014228000305593
260	4	1.0	2_A7	0.3678002000087872
264	4	1.0	2_A9	0.5349415999953635
268	4	1.0	2_A17	0.6180993000161834
272	4	1.0	2_A15	0.6178544000140391
276	4	1.0	2_B5	0.4341198000474833
280	4	1.0	2_B8	0.3850908000022173
284	4	1.0	foil03	0.7152584999566898
288	4	0.0	2_B4	0.7355362999951467
292	4	1.0	2_A11	0.3845624000532553
296	4	1.0	2_B14	0.4015223999740556
300	4	1.0	2_B17	0.5022130999714136
304	4	1.0	2_B15	0.4681140000466257
308	4	1.0	2_A8	0.5352518999716267
312	4	1.0	2_A10	0.3178933000308461
316	4	1.0	2_A5	0.3678347999812104
320	4	1.0	2_A3	0.3013366999803111
324	4	1.0	2_A2	0.6351175999734551
328	4	1.0	2_B3	0.40073900000425056
332	4	1.0	2_B13	1.0508168000378646
336	4	1.0	2_B6	0.4851099000079557
340	4	1.0	2_A6	0.4682366999913938
